desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
"(4:52) 24-M.Sanders left guard to PHI 10 for 1 yard (30-J.Campbell; 94-B.Young). FUMBLES (30-J.Campbell), RECOVERED by PHI-27-Q.Mitchell at PHI 10. 27-Q.Mitchell to PHI 16 for 6 yards (4-D.Prescott).",run,Half2,9,3,1.0,1.0,0.0,0.0,,0.0,0.0,0,M.Sanders,,
(3:10) (Shotgun) 33-J.Williams right guard to DAL 30 for 4 yards (90-J.Davis; 3-N.Smith).,run,Half2,11,3,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(1:07) 33-J.Williams up the middle to PHI 48 for 3 yards (90-J.Davis; 3-N.Smith).,run,Half2,11,3,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
"(6:50) 33-J.Williams right guard to DAL 22 for -2 yards (58-J.Hunt, 90-J.Davis).",run,Half2,13,4,1.0,-2.0,0.0,0.0,,0.0,0.0,0,,,
(5:35) (Shotgun) 33-J.Williams right guard to DAL 41 for 2 yards (97-D.Lawrence).,run,Half1,2,1,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(1:00) 33-J.Williams right tackle to DAL 34 for 3 yards (97-D.Lawrence).,run,Half1,4,1,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(12:14) 33-J.Williams up the middle to DAL 29 for 4 yards (58-B.Okereke).,run,Half1,6,2,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(10:30) (Shotgun) 33-J.Williams right end to NYG 25 for 6 yards (58-B.Okereke).,run,Half1,6,2,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(9:53) (Shotgun) 33-J.Williams right guard to NYG 25 for no gain (53-D.Muasau).,run,Half1,6,2,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(3:11) (Shotgun) 33-J.Williams right tackle to NYG 10 for 1 yard (8-J.Holland; 58-B.Okereke).,run,Half1,8,2,1.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(10:20) 24-M.Sanders left guard to DAL 14 for 4 yards (97-D.Lawrence).,run,Half2,13,3,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(9:42) 9-K.Turpin right end ran ob at DAL 21 for 7 yards (2-D.Banks).,run,Half2,13,3,2.0,7.0,0.0,0.0,,0.0,0.0,0,,,
(9:11) (Shotgun) 9-K.Turpin right end to DAL 20 for -1 yards (2-D.Banks).,run,Half2,13,3,1.0,-1.0,0.0,0.0,,0.0,0.0,0,,,
"(7:27) (Shotgun) 33-J.Williams right tackle for 30 yards, TOUCHDOWN.",run,Half2,13,3,1.0,30.0,0.0,0.0,,0.0,0.0,0,,,J.Williams
(4:59) 33-J.Williams left tackle to DAL 30 for 6 yards (21-P.Adebo).,run,Half2,15,3,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(1:50) (Shotgun) 24-M.Sanders up the middle to NYG 46 for 2 yards (5-K.Thibodeaux).,run,Half2,15,3,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(1:01) 33-J.Williams left tackle to NYG 23 for no gain (57-C.Golston).,run,Half2,15,3,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(15:00) (Shotgun) 4-D.Prescott scrambles left tackle to NYG 26 for 3 yards (58-B.Okereke).,run,Half2,15,4,3.0,3.0,0.0,0.0,,1.0,0.0,0,,,
(12:02) 33-J.Williams left guard to DAL 18 for 3 yards (21-P.Adebo; 58-B.Okereke).,run,Half2,17,4,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(10:01) 24-M.Sanders right end pushed ob at DAL 36 for -1 yards (2-D.Banks).,run,Half2,17,4,1.0,-1.0,0.0,0.0,,0.0,0.0,0,,,
(9:00) 33-J.Williams up the middle to NYG 26 for -2 yards (22-A.Phillips).,run,Half2,17,4,1.0,-2.0,0.0,0.0,,0.0,0.0,0,,,
(7:02) 24-M.Sanders left tackle to NYG 4 for 6 yards (21-P.Adebo; 58-B.Okereke).,run,Half2,17,4,1.0,6.0,0.0,0.0,,0.0,0.0,0,,,
"(6:17) 24-M.Sanders right guard for 4 yards, TOUCHDOWN.",run,Half2,17,4,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,M.Sanders
(1:07) (Shotgun) 33-J.Williams left end to NYG 9 for 13 yards (27-T.Nubin).,run,Half2,19,4,1.0,13.0,0.0,0.0,,0.0,0.0,0,,,
(:59) (Shotgun) 33-J.Williams right guard to NYG 6 for 3 yards (5-K.Thibodeaux; 58-B.Okereke).,run,Half2,19,4,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(:09) (Shotgun) 33-J.Williams left guard to NYG 46 for 3 yards (51-A.Carter).,run,Half2,21,4,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(9:30) (Shotgun) 33-J.Williams right tackle to DAL 31 for 4 yards (2-D.Banks).,run,Overtime,22,5,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(8:22) (Shotgun) 33-J.Williams up the middle to DAL 43 for 1 yard (58-B.Okereke).,run,Overtime,22,5,1.0,1.0,0.0,0.0,,0.0,0.0,0,,,
"(7:46) 4-D.Prescott FUMBLES (Aborted) at DAL 42, and recovers at DAL 42.",run,Overtime,22,5,2.0,0.0,0.0,0.0,,0.0,0.0,0,D.Prescott,,
(3:59) (Shotgun) 33-J.Williams left tackle pushed ob at DAL 38 for 19 yards (27-T.Nubin).,run,Overtime,24,5,2.0,19.0,0.0,0.0,,0.0,0.0,0,,,
(1:17) (Shotgun) 33-J.Williams left guard to NYG 42 for 1 yard (5-K.Thibodeaux).,run,Overtime,26,5,1.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(:36) (Shotgun) 4-D.Prescott scrambles up the middle to NYG 28 for 14 yards (8-J.Holland).,run,Overtime,26,5,2.0,14.0,0.0,0.0,,0.0,0.0,0,,,
(13:13) (Shotgun) 33-J.Williams left tackle to 50 for 7 yards (44-N.Sewell; 9-J.Brisker).,run,Half1,2,1,1.0,7.0,0.0,0.0,,0.0,0.0,0,,,
"(12:40) (Shotgun) 33-J.Williams left end to CHI 28 for 22 yards (29-T.Stevenson). FUMBLES (29-T.Stevenson), RECOVERED by CHI-29-T.Stevenson at CHI 28. 29-T.Stevenson pushed ob at CHI 24 for -4 yards (33-J.Williams).",run,Half1,2,1,2.0,22.0,0.0,0.0,,0.0,0.0,0,J.Williams,,
(9:57) 33-J.Williams right guard to DAL 36 for 7 yards (31-K.Byard).,run,Half1,4,1,2.0,7.0,0.0,0.0,,0.0,0.0,0,,,
(7:02) 33-J.Williams left tackle to CHI 49 for 4 yards (90-D.Robinson).,run,Half1,4,1,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(6:22) (No Huddle) 33-J.Williams right tackle to CHI 42 for 7 yards (92-D.Hardy; 49-T.Edmunds).,run,Half1,4,1,2.0,7.0,0.0,0.0,,0.0,0.0,0,,,
(5:37) (Shotgun) 24-M.Sanders right end to CHI 37 for 5 yards (49-T.Edmunds; 29-T.Stevenson).,run,Half1,4,1,2.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(2:51) (Shotgun) 33-J.Williams left guard to CHI 35 for 8 yards (31-K.Byard).,run,Half1,6,1,2.0,8.0,0.0,0.0,,0.0,0.0,0,,,
(2:29) (No Huddle) 33-J.Williams left tackle to CHI 30 for 5 yards (90-D.Robinson; 26-N.Wright).,run,Half1,6,1,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(1:46) 24-M.Sanders right tackle to CHI 29 for 1 yard (44-N.Sewell; 49-T.Edmunds).,run,Half1,6,1,2.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(11:33) 33-J.Williams right guard to CHI 46 for 6 yards (31-K.Byard).,run,Half1,8,2,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
"(10:51) 9-K.Turpin left end to CHI 42 for 4 yards (49-T.Edmunds, 26-N.Wright). CHI-49-T.Edmunds was injured during the play.",run,Half1,8,2,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(8:40) 24-M.Sanders right guard to CHI 2 for 8 yards (9-J.Brisker).,run,Half1,8,2,1.0,8.0,0.0,0.0,,0.0,0.0,0,,,
(4:09) 33-J.Williams right guard to DAL 25 for 1 yard (55-D.Odeyingbo; 49-T.Edmunds).,run,Half1,10,2,1.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(14:54) 33-J.Williams right guard to DAL 37 for 9 yards (24-N.McCloud).,run,Half2,13,3,1.0,9.0,0.0,0.0,,0.0,0.0,0,,,
"(13:01) 24-M.Sanders right tackle to CHI 49 for 6 yards (49-T.Edmunds, 31-K.Byard).",run,Half2,13,3,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(12:18) 24-M.Sanders right guard to CHI 45 for 4 yards (49-T.Edmunds; 55-D.Odeyingbo).,run,Half2,13,3,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
"(4:14) (No Huddle, Shotgun) 24-M.Sanders left tackle to CHI 41 for 3 yards (55-D.Odeyingbo).",run,Half2,19,4,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(2:27) (Shotgun) 24-M.Sanders right guard to CHI 22 for 7 yards (69-T.Kpassagnon).,run,Half2,19,4,1.0,7.0,0.0,0.0,,0.0,0.0,0,,,
(2:00) (Shotgun) 24-M.Sanders left guard to CHI 18 for 4 yards (90-D.Robinson).,run,Half2,19,4,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(1:32) (Shotgun) 24-M.Sanders up the middle to CHI 15 for 3 yards (97-A.Billings).,run,Half2,19,4,2.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(9:56) (Shotgun) 33-J.Williams left end to DAL 31 for 3 yards (7-Q.Walker; 21-N.Hobbs).,run,Half1,2,1,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(9:24) (Shotgun) 33-J.Williams up the middle to DAL 34 for 3 yards (96-C.Wooden; 33-E.Williams).,run,Half1,2,1,2.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(8:49) (Shotgun) 33-J.Williams right end to DAL 34 for no gain (7-Q.Walker).,run,Half1,2,1,3.0,0.0,0.0,0.0,,1.0,0.0,0,,,
(2:55) 75-H.Adeniji reported in as eligible. 33-J.Williams up the middle to DAL 27 for 5 yards (55-K.Enagbare; 95-D.Wyatt).,run,Half1,4,1,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(10:30) 24-M.Sanders left end to DAL 15 for 3 yards (33-E.Williams; 21-N.Hobbs).,run,Half1,6,2,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(9:29) (Shotgun) 40-H.Luepke right tackle to DAL 16 for 6 yards (7-Q.Walker; 29-X.McKinney).,run,Half1,6,2,3.0,6.0,0.0,0.0,,1.0,0.0,0,,,
(4:15) 33-J.Williams right guard to DAL 34 for 6 yards (93-N.Stackhouse).,run,Half1,8,2,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(2:00) 24-M.Sanders left guard to GB 40 for 5 yards (96-C.Wooden; 52-R.Gary).,run,Half1,8,2,2.0,5.0,0.0,0.0,,0.0,0.0,0,,,
"(:48) 33-J.Williams left tackle to GB 2 for -1 yards (7-Q.Walker, 56-E.Cooper).",run,Half1,8,2,1.0,-1.0,0.0,0.0,,0.0,0.0,0,,,
"(:44) (Shotgun) 4-D.Prescott up the middle for 2 yards, TOUCHDOWN.",run,Half1,8,2,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,D.Prescott
(14:54) 33-J.Williams left tackle to DAL 35 for 5 yards (20-J.Bullard).,run,Half2,12,3,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(14:22) (Shotgun) 33-J.Williams left tackle to DAL 43 for 8 yards (56-E.Cooper).,run,Half2,12,3,2.0,8.0,0.0,0.0,,0.0,0.0,0,,,
(13:26) (Shotgun) 33-J.Williams left tackle to DAL 39 for 1 yard (1-M.Parsons; 94-K.Brooks).,run,Half2,12,3,2.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(5:20) (No Huddle) 33-J.Williams left tackle to DAL 43 for 4 yards (52-R.Gary; 33-E.Williams).,run,Half2,14,3,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(4:14) 33-J.Williams left end to GB 38 for 9 yards (21-N.Hobbs; 93-N.Stackhouse).,run,Half2,14,3,1.0,9.0,0.0,0.0,,0.0,0.0,0,,,
(2:54) 19-R.Flournoy left end to GB 23 for 12 yards (29-X.McKinney).,run,Half2,14,3,1.0,12.0,0.0,0.0,,0.0,0.0,0,,,
(11:03) 33-J.Williams right end to DAL 30 for 2 yards (52-R.Gary).,run,Half2,16,4,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(9:51) 9-K.Turpin left end to DAL 39 for 4 yards (21-N.Hobbs; 7-Q.Walker). GB-21-N.Hobbs was injured during the play.,run,Half2,16,4,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(7:53) (Shotgun) 33-J.Williams left guard to GB 40 for 5 yards (20-J.Bullard; 29-X.McKinney).,run,Half2,16,4,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(6:47) 33-J.Williams left tackle to GB 16 for 6 yards (58-I.McDuffie).,run,Half2,16,4,1.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(6:07) 33-J.Williams right tackle to GB 3 for 13 yards (33-E.Williams).,run,Half2,16,4,2.0,13.0,0.0,0.0,,0.0,0.0,0,,,
(5:27) 33-J.Williams left guard to GB 1 for 2 yards (33-E.Williams).,run,Half2,16,4,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
"(4:52) (Shotgun) Direct snap to 33-J.Williams. 33-J.Williams right guard for 1 yard, TOUCHDOWN. Penalty on GB-24-C.Valentine, Defensive Offside, declined.",run,Half2,16,4,2.0,1.0,0.0,0.0,,0.0,0.0,0,,,J.Williams
(9:53) 33-J.Williams left guard to DAL 31 for 11 yards (29-X.McKinney).,run,Overtime,20,5,1.0,11.0,0.0,0.0,,0.0,0.0,0,,,
(8:42) (Shotgun) 33-J.Williams left tackle to DAL 36 for 1 yard (96-C.Wooden).,run,Overtime,20,5,2.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(6:09) (Shotgun) 33-J.Williams left tackle to GB 4 for 1 yard (52-R.Gary).,run,Overtime,20,5,1.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(7:43) 19-R.Flournoy right end to DAL 35 for no gain (1-A.Gardner).,run,Half1,2,1,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(5:46) (Shotgun) 33-J.Williams right tackle to NYJ 16 for 4 yards (95-Q.Williams).,run,Half1,2,1,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(2:50) 33-J.Williams left guard to DAL 24 for 9 yards (1-A.Gardner).,run,Half1,4,1,1.0,9.0,0.0,0.0,,0.0,0.0,0,,,
(2:17) 33-J.Williams right guard to DAL 27 for 3 yards (26-I.Oliver; 95-Q.Williams).,run,Half1,4,1,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(:57) (Shotgun) 33-J.Williams left tackle to DAL 39 for 4 yards (27-M.Moore).,run,Half1,4,1,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(15:00) 23-J.Blue right end to NYJ 47 for no gain (9-W.McDonald).,run,Half1,4,2,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(13:37) 23-J.Blue up the middle to NYJ 31 for 6 yards (21-B.Stephens).,run,Half1,4,2,1.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(12:27) (Shotgun) 33-J.Williams right tackle to NYJ 26 for 2 yards (44-J.Sherwood).,run,Half1,4,2,3.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(2:00) 33-J.Williams left guard to DAL 9 for 4 yards (51-F.Mauigoa).,run,Half1,8,2,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
"(1:27) (Shotgun) 4-D.Prescott scrambles right end to DAL 33 for 14 yards (27-M.Moore). PENALTY on NYJ-27-M.Moore, Illegal Contact, 5 yards, enforced at DAL 33.",run,Half1,8,2,2.0,14.0,0.0,1.0,,0.0,0.0,1,,,
(1:13) 33-J.Williams left end to NYJ 5 for 11 yards (44-J.Sherwood; 78-J.Tufele).,run,Half1,8,2,1.0,11.0,0.0,0.0,,0.0,0.0,0,,,
"(1:02) 33-J.Williams right end for 5 yards, TOUCHDOWN.",run,Half1,8,2,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,J.Williams
(:29) (Shotgun) 33-J.Williams left guard pushed ob at NYJ 1 for 66 yards (27-M.Moore).,run,Half1,10,2,1.0,66.0,0.0,0.0,,0.0,0.0,0,,,
(14:54) 33-J.Williams right tackle to DAL 37 for 1 yard (21-B.Stephens; 22-T.Adams).,run,Half2,12,3,1.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(14:17) 4-D.Prescott scrambles right end to DAL 43 for 6 yards (26-I.Oliver).,run,Half2,12,3,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(10:52) 23-J.Blue up the middle to DAL 16 for 2 yards (72-M.Clemons).,run,Half2,14,3,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(10:10) 4-D.Prescott scrambles up the middle to DAL 23 for 7 yards (44-J.Sherwood).,run,Half2,14,3,2.0,7.0,0.0,0.0,,0.0,0.0,0,,,
(9:32) 4-D.Prescott up the middle to DAL 25 for 2 yards (51-F.Mauigoa).,run,Half2,14,3,3.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(8:50) (Shotgun) 33-J.Williams right end to DAL 26 for 1 yard (97-H.Phillips; 78-J.Tufele).,run,Half2,14,3,2.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(5:16) 19-R.Flournoy left end to NYJ 43 for 10 yards (44-J.Sherwood).,run,Half2,16,3,1.0,10.0,0.0,0.0,,0.0,0.0,0,,,
(:57) 23-J.Blue right end to DAL 34 for -1 yards (95-Q.Williams).,run,Half2,18,3,1.0,-1.0,0.0,0.0,,0.0,0.0,0,,,
(:14) (Shotgun) 33-J.Williams right guard to DAL 39 for 5 yards (97-H.Phillips; 72-M.Clemons).,run,Half2,18,3,2.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(7:12) 33-J.Williams right tackle to NYJ 27 for 6 yards (21-B.Stephens).,run,Half2,22,4,1.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(6:27) (Shotgun) 33-J.Williams left guard to NYJ 22 for 5 yards (22-T.Adams).,run,Half2,22,4,2.0,5.0,0.0,0.0,,0.0,0.0,0,,,
"(5:46) 33-J.Williams right guard to NYJ 20 for 2 yards (94-T.Baron, 55-B.McGregor).",run,Half2,22,4,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(4:41) 33-J.Williams up the middle to NYJ 4 for 7 yards (44-J.Sherwood).,run,Half2,22,4,1.0,7.0,0.0,0.0,,0.0,0.0,0,,,
(14:14) 75-H.Adeniji reported in as eligible. 33-J.Williams right tackle to DAL 32 for 4 yards (95-D.Brown).,run,Half1,1,1,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(9:04) (Shotgun) 33-J.Williams right tackle to DAL 31 for 4 yards (91-P.Jones).,run,Half1,3,1,1.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(8:30) 33-J.Williams up the middle to DAL 31 for no gain (94-A.Robinson).,run,Half1,3,1,2.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(6:53) 33-J.Williams up the middle to CAR 39 for 5 yards (94-A.Robinson; 21-N.Scott).,run,Half1,3,1,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(5:45) (Shotgun) 33-J.Williams up the middle to CAR 5 for 3 yards (56-C.Rozeboom; 95-D.Brown).,run,Half1,3,1,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(1:10) (Shotgun) 33-J.Williams up the middle to CAR 7 for 6 yards (93-L.Ray).,run,Half1,5,1,2.0,6.0,0.0,0.0,,0.0,0.0,0,,,
(11:24) 75-H.Adeniji reported in as eligible. 23-J.Blue left end to DAL 25 for 2 yards (3-P.Umanmielen; 98-D.Wonnum).,run,Half1,7,2,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(10:08) 23-J.Blue left end to DAL 36 for no gain (3-P.Umanmielen).,run,Half1,7,2,1.0,0.0,0.0,0.0,,0.0,0.0,0,,,
(7:40) (Shotgun) 33-J.Williams left guard to CAR 48 for -1 yards (95-D.Brown).,run,Half1,7,2,2.0,-1.0,0.0,0.0,,0.0,0.0,0,,,
"(6:15) 23-J.Blue right end to CAR 38 for -2 yards (2-M.Jackson, 56-C.Rozeboom).",run,Half1,7,2,1.0,-2.0,0.0,0.0,,0.0,0.0,0,,,
(4:28) 19-R.Flournoy left end to CAR 19 for 3 yards (21-N.Scott).,run,Half1,7,2,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(12:44) 33-J.Williams right guard to DAL 31 for 2 yards (98-D.Wonnum).,run,Half2,11,3,2.0,2.0,0.0,0.0,,0.0,0.0,0,,,
(12:07) (Shotgun) 33-J.Williams left end to DAL 32 for 1 yard (94-A.Robinson).,run,Half2,11,3,1.0,1.0,0.0,0.0,,0.0,0.0,0,,,
(10:54) 33-J.Williams left end to DAL 40 for no gain (97-B.Brown).,run,Half2,11,3,3.0,0.0,0.0,0.0,,1.0,0.0,0,,,
"(4:16) (Shotgun) 33-J.Williams up the middle to DAL 43 for -2 yards (97-B.Brown, 3-P.Umanmielen).",run,Half2,13,3,2.0,-2.0,0.0,0.0,,0.0,0.0,0,,,
(12:14) (Shotgun) 33-J.Williams up the middle to DAL 35 for 5 yards (32-T.Wallace; 91-P.Jones).,run,Half2,15,4,1.0,5.0,0.0,0.0,,0.0,0.0,0,,,
(11:25) 33-J.Williams right guard to CAR 18 for 2 yards (91-P.Jones; 32-T.Wallace).,run,Half2,15,4,1.0,2.0,0.0,0.0,,0.0,0.0,0,,,
"(10:15) 75-H.Adeniji reported in as eligible. 4-D.Prescott FUMBLES (Aborted) at CAR 9, touched at CAR 9, and recovers at CAR 9.",run,Half2,15,4,1.0,0.0,0.0,0.0,,0.0,0.0,0,D.Prescott,,
